,0
0,0.6
1,0.92
2,0.64
3,0.64
4,0.68
5,0.52
6,0.56
7,0.72
8,0.68
9,0.64
10,0.68
11,0.56
12,0.68
13,0.52
14,0.68
15,0.8
16,0.56
17,0.68
18,0.8
19,0.76
20,0.6
21,0.56
22,0.88
23,0.64
24,0.76
25,0.84
26,0.68
27,0.48
28,0.72
29,0.68
30,0.68
31,0.76
32,0.68
33,0.56
34,0.64
35,0.64
36,0.84
37,0.64
38,0.76
39,0.76
40,0.68
41,0.64
42,0.64
43,0.48
44,0.76
45,0.68
46,0.64
47,0.68
48,0.76
49,0.72
50,0.76
51,0.48
52,0.64
53,0.76
54,0.52
55,0.72
56,0.68
57,0.84
58,0.64
59,0.68
60,0.72
61,0.52
62,0.72
63,0.52
64,0.56
65,0.64
66,0.64
67,0.72
68,0.68
69,0.76
70,0.68
71,0.6
72,0.64
73,0.6
74,0.68
75,0.64
76,0.8
77,0.6
78,0.64
79,0.64
80,0.68
81,0.72
82,0.8
83,0.76
84,0.8
85,0.92
86,0.8
87,0.44
88,0.52
89,0.68
90,0.48
91,0.6
92,0.44
93,0.72
94,0.76
95,0.72
96,0.68
97,0.8
98,0.68
99,0.76
100,0.68
