,0
0,0.56
1,0.56
2,0.52
3,0.84
4,0.72
5,0.72
6,0.64
7,0.68
8,0.68
9,0.52
10,0.72
11,0.76
12,0.56
13,0.76
14,0.84
15,0.8
16,0.68
17,0.84
18,0.6
19,0.68
20,0.64
21,0.6
22,0.52
23,0.72
24,0.52
25,0.72
26,0.72
27,0.88
28,0.68
29,0.64
30,0.64
31,0.68
32,0.8
33,0.64
34,0.68
35,0.52
36,0.52
37,0.84
38,0.64
39,0.72
40,0.72
41,0.68
42,0.8
43,0.8
44,0.72
45,0.8
46,0.76
47,0.68
48,0.8
49,0.68
50,0.68
51,0.44
52,0.6
53,0.76
54,0.56
55,0.72
56,0.76
57,0.8
58,0.64
59,0.68
60,0.68
61,0.52
62,0.72
63,0.52
64,0.56
65,0.68
66,0.6
67,0.68
68,0.68
69,0.76
70,0.68
71,0.6
72,0.64
73,0.52
74,0.68
75,0.72
76,0.76
77,0.64
78,0.64
79,0.76
80,0.68
81,0.8
82,0.8
83,0.72
84,0.8
85,0.88
86,0.84
87,0.44
88,0.52
89,0.72
90,0.48
91,0.56
92,0.48
93,0.68
94,0.72
95,0.76
96,0.68
97,0.76
98,0.6
99,0.8
100,0.68
