,0
0,0.56
1,0.64
2,0.72
3,0.76
4,0.52
5,0.72
6,0.8
7,0.68
8,0.76
9,0.8
10,0.48
11,0.76
12,0.64
13,0.72
14,0.76
15,0.68
16,0.72
17,0.68
18,0.68
19,0.76
20,0.76
21,0.8
22,0.68
23,0.64
24,0.68
25,0.52
26,0.84
27,0.6
28,0.8
29,0.72
30,0.72
31,0.68
32,0.68
33,0.8
34,0.6
35,0.72
36,0.72
37,0.68
38,0.68
39,0.56
40,0.88
41,0.64
42,0.8
43,0.6
44,0.6
45,0.76
46,0.88
47,0.64
48,0.6
49,0.68
50,0.8
51,0.64
52,0.8
53,0.56
54,0.84
55,0.6
56,0.56
57,0.68
58,0.64
59,0.52
60,0.8
61,0.68
62,0.76
63,0.76
64,0.8
65,0.68
66,0.64
67,0.72
68,0.76
69,0.44
70,0.6
71,0.56
72,0.6
73,0.84
74,0.68
75,0.48
76,0.8
77,0.76
78,0.76
79,0.56
80,0.68
81,0.64
82,0.64
83,0.6
84,0.72
85,0.68
86,0.6
87,0.6
88,0.56
89,0.64
90,0.68
91,0.76
92,0.64
93,0.64
94,0.6
95,0.64
96,0.72
97,0.68
98,0.68
99,0.72
100,0.76
