,0
0,0.52
1,0.68
2,0.64
3,0.68
4,0.64
5,0.64
6,0.88
7,0.72
8,0.6
9,0.68
10,0.6
11,0.76
12,0.76
13,0.76
14,0.6
15,0.48
16,0.76
17,0.6
18,0.64
19,0.64
20,0.68
21,0.64
22,0.6
23,0.76
24,0.72
25,0.8
26,0.64
27,0.84
28,0.64
29,0.64
30,0.92
31,0.64
32,0.76
33,0.64
34,0.68
35,0.6
36,0.64
37,0.6
38,0.64
39,0.72
40,0.76
41,0.68
42,0.56
43,0.76
44,0.6
45,0.68
46,0.76
47,0.76
48,0.72
49,0.68
50,0.92
51,0.56
52,0.68
53,0.72
54,0.8
55,0.6
56,0.76
57,0.68
58,0.76
59,0.56
60,0.44
61,0.76
62,0.76
63,0.6
64,0.64
65,0.68
66,0.76
67,0.68
68,0.68
69,0.72
70,0.56
71,0.64
72,0.64
73,0.8
74,0.68
75,0.8
76,0.68
77,0.8
78,0.64
79,0.8
80,0.64
81,0.64
82,0.56
83,0.48
84,0.8
85,0.72
86,0.72
87,0.6
88,0.72
89,0.6
90,0.72
91,0.68
92,0.68
93,0.72
94,0.64
95,0.64
96,0.64
97,0.8
98,0.72
99,0.56
100,0.76
