,0
0,0.44
1,0.56
2,0.64
3,0.76
4,0.72
5,0.64
6,0.68
7,0.68
8,0.68
9,0.68
10,0.6
11,0.68
12,0.64
13,0.48
14,0.56
15,0.52
16,0.68
17,0.76
18,0.68
19,0.68
20,0.72
21,0.84
22,0.84
23,0.56
24,0.68
25,0.56
26,0.68
27,0.64
28,0.56
29,0.56
30,0.72
31,0.68
32,0.72
33,0.76
34,0.48
35,0.76
36,0.64
37,0.56
38,0.6
39,0.6
40,0.72
41,0.72
42,0.8
43,0.64
44,0.6
45,0.6
46,0.64
47,0.68
48,0.72
49,0.8
50,0.52
51,0.56
52,0.44
53,0.6
54,0.56
55,0.56
56,0.56
57,0.56
58,0.4
59,0.8
60,0.76
61,0.56
62,0.72
63,0.68
64,0.6
65,0.72
66,0.6
67,0.68
68,0.68
69,0.76
70,0.64
71,0.64
72,0.68
73,0.68
74,0.76
75,0.68
76,0.8
77,0.76
78,0.8
79,0.68
80,0.88
81,0.76
82,0.64
83,0.76
84,0.68
85,0.96
86,0.8
87,0.8
88,0.68
89,0.88
90,0.72
91,0.84
92,0.8
93,0.68
94,0.92
95,0.8
96,0.96
97,0.84
98,0.88
99,0.92
100,0.96
