,0
0,0.52
1,0.6
2,0.64
3,0.76
4,0.72
5,0.52
6,0.6
7,0.68
8,0.68
9,0.72
10,0.56
11,0.6
12,0.8
13,0.56
14,0.72
15,0.6
16,0.76
17,0.6
18,0.52
19,0.76
20,0.52
21,0.76
22,0.68
23,0.68
24,0.76
25,0.8
26,0.68
27,0.68
28,0.76
29,0.68
30,0.76
31,0.6
32,0.68
33,0.68
34,0.68
35,0.6
36,0.52
37,0.72
38,0.84
39,0.8
40,0.76
41,0.64
42,0.68
43,0.72
44,0.8
45,0.64
46,0.72
47,0.72
48,0.76
49,0.64
50,0.68
51,0.64
52,0.84
53,0.56
54,0.8
55,0.6
56,0.56
57,0.72
58,0.68
59,0.56
60,0.8
61,0.64
62,0.68
63,0.8
64,0.76
65,0.72
66,0.6
67,0.68
68,0.72
69,0.48
70,0.6
71,0.56
72,0.64
73,0.8
74,0.72
75,0.52
76,0.84
77,0.72
78,0.72
79,0.64
80,0.68
81,0.6
82,0.64
83,0.68
84,0.68
85,0.72
86,0.6
87,0.76
88,0.56
89,0.64
90,0.72
91,0.8
92,0.6
93,0.6
94,0.56
95,0.68
96,0.72
97,0.72
98,0.68
99,0.68
100,0.84
