,0
0,0.84
1,0.76
2,0.84
3,0.76
4,0.92
5,0.76
6,0.88
7,0.76
8,0.8
9,0.92
10,1.0
11,0.76
12,0.92
13,0.88
14,0.76
15,0.92
16,0.8
17,0.96
18,1.0
19,0.84
20,0.8
21,0.96
22,0.84
23,0.88
24,0.8
25,0.96
26,0.92
27,0.88
28,0.88
29,0.84
30,0.96
31,0.84
32,0.84
33,0.92
34,0.96
35,0.8
36,0.88
37,0.8
38,0.8
39,0.88
40,0.84
41,0.92
42,0.84
43,0.92
44,0.8
45,0.88
46,0.92
47,0.88
48,0.88
49,0.8
50,0.68
51,0.44
52,0.64
53,0.6
54,0.52
55,0.68
56,0.56
57,0.52
58,0.52
59,0.72
60,0.52
61,0.68
62,0.8
63,0.72
64,0.64
65,0.68
66,0.76
67,0.68
68,0.56
69,0.8
70,0.64
71,0.76
72,0.64
73,0.64
74,0.6
75,0.76
76,0.76
77,0.68
78,0.76
79,0.88
80,0.68
81,0.8
82,0.64
83,0.84
84,0.72
85,0.8
86,0.68
87,0.8
88,0.68
89,0.76
90,0.72
91,0.8
92,0.72
93,0.8
94,0.72
95,0.8
96,0.84
97,0.8
98,0.76
99,0.8
100,0.8
