,0
0,0.72
1,0.72
2,0.88
3,0.88
4,0.84
5,0.8
6,0.92
7,0.88
8,0.88
9,0.88
10,0.84
11,0.96
12,0.96
13,0.96
14,0.92
15,0.68
16,0.68
17,0.88
18,0.8
19,0.96
20,0.88
21,0.84
22,0.92
23,0.84
24,0.88
25,0.92
26,0.8
27,0.92
28,1.0
29,0.88
30,0.88
31,0.92
32,0.88
33,0.88
34,0.96
35,0.88
36,0.88
37,0.92
38,0.76
39,0.92
40,0.72
41,0.72
42,0.8
43,0.92
44,0.92
45,0.88
46,0.88
47,0.8
48,0.96
49,0.92
50,0.64
51,0.36
52,0.48
53,0.48
54,0.4
55,0.48
56,0.48
57,0.52
58,0.48
59,0.52
60,0.28
61,0.48
62,0.48
63,0.32
64,0.44
65,0.64
66,0.68
67,0.56
68,0.52
69,0.6
70,0.48
71,0.6
72,0.64
73,0.52
74,0.64
75,0.56
76,0.56
77,0.64
78,0.52
79,0.56
80,0.56
81,0.56
82,0.56
83,0.56
84,0.56
85,0.76
86,0.4
87,0.48
88,0.52
89,0.6
90,0.8
91,0.48
92,0.76
93,0.36
94,0.56
95,0.76
96,0.48
97,0.6
98,0.56
99,0.72
100,0.6
