,0
0,0.44
1,0.64
2,0.6
3,0.64
4,0.56
5,0.48
6,0.88
7,0.56
8,0.56
9,0.6
10,0.52
11,0.64
12,0.76
13,0.64
14,0.72
15,0.8
16,0.56
17,0.72
18,0.52
19,0.68
20,0.64
21,0.68
22,0.72
23,0.6
24,0.6
25,0.52
26,0.84
27,0.72
28,0.56
29,0.72
30,0.6
31,0.8
32,0.72
33,0.72
34,0.76
35,0.56
36,0.6
37,0.64
38,0.72
39,0.68
40,0.6
41,0.52
42,0.72
43,0.36
44,0.6
45,0.52
46,0.56
47,0.6
48,0.8
49,0.72
50,0.64
51,0.36
52,0.44
53,0.6
54,0.48
55,0.52
56,0.52
57,0.56
58,0.56
59,0.32
60,0.64
61,0.68
62,0.68
63,0.4
64,0.48
65,0.64
66,0.48
67,0.44
68,0.44
69,0.72
70,0.56
71,0.44
72,0.56
73,0.52
74,0.52
75,0.48
76,0.44
77,0.64
78,0.64
79,0.6
80,0.72
81,0.56
82,0.56
83,0.24
84,0.56
85,0.48
86,0.4
87,0.4
88,0.52
89,0.48
90,0.48
91,0.6
92,0.68
93,0.44
94,0.56
95,0.6
96,0.52
97,0.6
98,0.64
99,0.6
100,0.48
