,0
0,0.52
1,0.84
2,0.72
3,0.68
4,0.84
5,0.8
6,0.6
7,0.68
8,0.72
9,0.76
10,0.88
11,0.84
12,0.72
13,0.88
14,0.52
15,0.92
16,0.8
17,0.76
18,0.84
19,0.72
20,0.8
21,0.68
22,0.6
23,0.84
24,0.72
25,0.64
26,0.72
27,0.72
28,0.64
29,0.76
30,0.8
31,0.8
32,0.88
33,0.72
34,0.6
35,0.8
36,0.88
37,0.96
38,0.8
39,0.84
40,0.88
41,0.68
42,0.76
43,0.8
44,0.72
45,0.76
46,0.76
47,0.72
48,0.76
49,0.76
50,0.72
51,0.8
52,0.68
53,0.6
54,0.76
55,0.72
56,0.76
57,0.88
58,0.8
59,0.76
60,0.84
61,0.84
62,0.96
63,0.8
64,0.8
65,0.84
66,0.72
67,0.76
68,0.68
69,0.92
70,0.88
71,0.68
72,0.96
73,0.8
74,0.64
75,0.88
76,0.64
77,0.76
78,0.76
79,0.76
80,0.8
81,0.84
82,0.88
83,0.76
84,0.84
85,0.92
86,0.96
87,0.92
88,0.84
89,0.76
90,0.8
91,0.76
92,0.76
93,0.76
94,0.64
95,0.68
96,0.64
97,0.88
98,0.76
99,0.76
100,0.84
