,0
0,0.52
1,0.64
2,0.84
3,0.84
4,0.76
5,0.56
6,0.64
7,0.72
8,0.84
9,0.56
10,0.8
11,0.72
12,0.64
13,0.68
14,0.68
15,0.72
16,0.52
17,0.68
18,0.6
19,0.84
20,0.6
21,0.8
22,0.8
23,0.72
24,0.8
25,0.8
26,0.72
27,0.76
28,0.6
29,0.8
30,0.72
31,0.76
32,0.6
33,0.72
34,0.72
35,0.8
36,0.64
37,0.6
38,0.72
39,0.64
40,0.6
41,0.48
42,0.52
43,0.64
44,0.52
45,0.52
46,0.56
47,0.56
48,0.8
49,0.44
50,0.6
51,0.68
52,0.56
53,0.36
54,0.64
55,0.68
56,0.68
57,0.44
58,0.68
59,0.6
60,0.48
61,0.6
62,0.6
63,0.56
64,0.68
65,0.6
66,0.72
67,0.52
68,0.6
69,0.52
70,0.64
71,0.52
72,0.56
73,0.64
74,0.6
75,0.44
76,0.72
77,0.76
78,0.68
79,0.76
80,0.6
81,0.52
82,0.76
83,0.72
84,0.8
85,0.8
86,0.76
87,0.72
88,0.68
89,0.76
90,0.64
91,0.8
92,0.76
93,0.76
94,0.68
95,0.68
96,0.64
97,0.76
98,0.76
99,0.72
100,0.92
