,0
0,0.48
1,0.68
2,0.84
3,0.8
4,0.84
5,0.88
6,0.76
7,0.8
8,0.88
9,0.84
10,0.88
11,0.96
12,0.8
13,0.84
14,0.88
15,0.68
16,0.92
17,0.92
18,0.92
19,0.84
20,0.84
21,0.84
22,0.84
23,0.76
24,0.8
25,0.92
26,0.8
27,0.72
28,0.8
29,0.6
30,0.8
31,0.8
32,0.76
33,0.72
34,0.64
35,0.64
36,0.76
37,0.84
38,0.76
39,0.8
40,0.6
41,0.76
42,0.64
43,0.72
44,0.56
45,0.68
46,0.76
47,0.52
48,0.68
49,0.72
50,0.76
51,0.68
52,0.8
53,0.68
54,0.8
55,0.72
56,0.68
57,0.64
58,0.6
59,0.88
60,0.76
61,0.76
62,0.72
63,0.8
64,0.72
65,0.68
66,0.68
67,0.64
68,0.72
69,0.68
70,0.68
71,0.72
72,0.76
73,0.64
74,0.64
75,0.56
76,0.76
77,0.72
78,0.72
79,0.84
80,0.88
81,0.8
82,0.68
83,0.76
84,0.64
85,0.64
86,0.84
87,0.72
88,0.64
89,0.84
90,0.76
91,0.64
92,0.88
93,0.84
94,0.84
95,0.8
96,0.68
97,0.8
98,0.72
99,0.68
100,0.8
