,0
0,0.4
1,0.96
2,0.72
3,0.72
4,0.72
5,0.8
6,0.72
7,0.64
8,0.72
9,0.76
10,0.84
11,0.92
12,0.72
13,0.88
14,0.72
15,0.88
16,0.76
17,0.72
18,0.76
19,0.96
20,0.6
21,0.84
22,0.92
23,0.72
24,0.76
25,0.8
26,0.76
27,0.68
28,0.72
29,0.84
30,0.88
31,0.72
32,0.8
33,0.88
34,0.92
35,0.8
36,0.72
37,0.84
38,0.8
39,0.76
40,0.8
41,0.76
42,0.68
43,0.68
44,0.76
45,0.76
46,0.8
47,0.76
48,0.84
49,0.76
50,0.64
51,0.6
52,0.68
53,0.48
54,0.56
55,0.72
56,0.6
57,0.6
58,0.64
59,0.68
60,0.68
61,0.64
62,0.68
63,0.76
64,0.8
65,0.76
66,0.68
67,0.64
68,0.72
69,0.6
70,0.48
71,0.64
72,0.76
73,0.88
74,0.6
75,0.64
76,0.76
77,0.68
78,0.68
79,0.56
80,0.72
81,0.8
82,0.64
83,0.64
84,0.8
85,0.64
86,0.68
87,0.64
88,0.72
89,0.84
90,0.76
91,0.68
92,0.76
93,0.72
94,0.88
95,0.76
96,0.64
97,0.8
98,0.68
99,0.68
100,0.68
