,0
0,0.48
1,0.68
2,0.68
3,0.68
4,0.76
5,0.68
6,0.76
7,0.76
8,0.68
9,0.76
10,0.8
11,0.84
12,0.6
13,0.8
14,0.8
15,0.8
16,0.92
17,0.6
18,0.8
19,0.76
20,0.72
21,0.8
22,0.72
23,0.76
24,0.68
25,0.72
26,0.88
27,0.68
28,0.68
29,0.68
30,0.6
31,0.8
32,0.76
33,0.72
34,0.6
35,0.64
36,0.64
37,0.72
38,0.64
39,0.6
40,0.68
41,0.84
42,0.6
43,0.64
44,0.48
45,0.72
46,0.64
47,0.68
48,0.76
49,0.68
50,0.68
51,0.76
52,0.6
53,0.88
54,0.8
55,0.84
56,0.8
57,0.88
58,0.72
59,0.68
60,0.72
61,0.76
62,0.72
63,0.68
64,0.84
65,0.6
66,0.6
67,0.72
68,0.8
69,0.6
70,0.8
71,0.76
72,0.88
73,0.56
74,0.76
75,0.68
76,0.72
77,0.68
78,0.92
79,0.76
80,0.68
81,0.76
82,0.64
83,0.84
84,0.72
85,0.72
86,0.8
87,0.64
88,0.64
89,0.88
90,0.84
91,0.6
92,0.84
93,0.8
94,0.72
95,0.64
96,0.8
97,0.84
98,0.84
99,0.76
100,0.76
