,0
0,0.56
1,0.68
2,0.6
3,0.68
4,0.68
5,0.72
6,0.8
7,0.88
8,0.8
9,0.88
10,0.76
11,0.72
12,0.84
13,0.68
14,0.72
15,0.96
16,0.92
17,0.92
18,0.88
19,0.76
20,0.72
21,0.64
22,0.64
23,0.68
24,0.76
25,0.72
26,0.84
27,0.76
28,0.76
29,0.72
30,0.88
31,0.88
32,0.72
33,0.92
34,0.88
35,0.88
36,0.68
37,0.76
38,0.8
39,0.88
40,0.6
41,0.76
42,0.8
43,0.56
44,0.84
45,0.76
46,0.84
47,0.68
48,0.88
49,0.76
50,0.92
51,0.8
52,0.76
53,0.8
54,0.68
55,0.92
56,0.88
57,0.84
58,0.84
59,0.8
60,0.88
61,0.8
62,0.92
63,0.88
64,0.96
65,0.92
66,0.92
67,0.84
68,0.88
69,0.84
70,0.72
71,0.84
72,0.8
73,0.92
74,0.84
75,0.88
76,0.88
77,0.84
78,0.88
79,0.84
80,0.76
81,0.96
82,0.88
83,0.72
84,0.8
85,0.88
86,0.8
87,0.72
88,0.84
89,0.84
90,0.84
91,0.72
92,0.88
93,0.84
94,0.76
95,0.76
96,0.76
97,0.76
98,0.8
99,0.8
100,0.8
