,0
0,0.68
1,0.6
2,0.84
3,0.76
4,0.84
5,0.64
6,0.76
7,0.76
8,0.96
9,0.56
10,0.8
11,0.76
12,0.92
13,0.84
14,0.72
15,0.84
16,0.72
17,0.76
18,0.88
19,0.8
20,0.88
21,0.72
22,0.84
23,0.72
24,0.72
25,0.88
26,0.52
27,0.72
28,0.84
29,0.84
30,0.76
31,0.88
32,0.6
33,0.8
34,0.8
35,0.72
36,0.76
37,0.6
38,0.84
39,0.68
40,0.68
41,0.72
42,0.76
43,0.84
44,0.72
45,0.68
46,0.72
47,0.84
48,0.68
49,0.76
50,0.48
51,0.4
52,0.56
53,0.48
54,0.6
55,0.56
56,0.56
57,0.72
58,0.68
59,0.6
60,0.52
61,0.64
62,0.68
63,0.64
64,0.6
65,0.68
66,0.6
67,0.52
68,0.6
69,0.56
70,0.64
71,0.52
72,0.68
73,0.76
74,0.92
75,0.56
76,0.6
77,0.64
78,0.76
79,0.76
80,0.68
81,0.76
82,0.76
83,0.84
84,0.72
85,0.64
86,0.64
87,0.76
88,0.6
89,0.76
90,0.8
91,0.56
92,0.72
93,0.72
94,0.68
95,0.6
96,0.76
97,0.64
98,0.56
99,0.72
100,0.72
