,0
0,0.52
1,0.84
2,0.68
3,0.64
4,0.68
5,0.6
6,0.64
7,0.68
8,0.52
9,0.72
10,0.76
11,0.72
12,0.56
13,0.84
14,0.88
15,0.84
16,0.8
17,0.68
18,0.84
19,0.72
20,0.76
21,0.76
22,0.64
23,0.84
24,0.76
25,0.92
26,0.8
27,0.84
28,0.8
29,0.88
30,0.8
31,0.84
32,0.76
33,0.72
34,0.68
35,0.72
36,0.64
37,0.84
38,0.68
39,0.64
40,0.6
41,0.52
42,0.68
43,0.72
44,0.68
45,0.52
46,0.56
47,0.68
48,0.6
49,0.64
50,0.52
51,0.4
52,0.68
53,0.48
54,0.56
55,0.48
56,0.56
57,0.28
58,0.4
59,0.52
60,0.36
61,0.44
62,0.4
63,0.32
64,0.32
65,0.52
66,0.36
67,0.52
68,0.44
69,0.32
70,0.28
71,0.4
72,0.44
73,0.28
74,0.4
75,0.48
76,0.32
77,0.44
78,0.28
79,0.28
80,0.4
81,0.44
82,0.4
83,0.4
84,0.4
85,0.52
86,0.28
87,0.44
88,0.64
89,0.6
90,0.52
91,0.68
92,0.52
93,0.44
94,0.6
95,0.36
96,0.64
97,0.56
98,0.56
99,0.56
100,0.72
