,0
0,0.56
1,0.72
2,0.8
3,0.92
4,0.72
5,0.76
6,0.76
7,0.64
8,0.68
9,0.76
10,0.68
11,0.68
12,0.72
13,0.8
14,0.6
15,0.72
16,0.8
17,0.96
18,0.68
19,0.88
20,0.76
21,0.76
22,0.76
23,0.88
24,0.88
25,0.88
26,0.76
27,0.84
28,0.8
29,0.88
30,0.88
31,0.72
32,0.92
33,0.88
34,0.8
35,0.84
36,0.72
37,0.92
38,0.84
39,0.8
40,0.72
41,0.88
42,0.72
43,0.68
44,0.76
45,0.8
46,0.72
47,0.64
48,0.56
49,0.68
50,0.6
51,0.8
52,0.64
53,0.68
54,0.52
55,0.72
56,0.72
57,0.6
58,0.64
59,0.52
60,0.52
61,0.64
62,0.6
63,0.52
64,0.8
65,0.6
66,0.64
67,0.68
68,0.48
69,0.6
70,0.56
71,0.64
72,0.56
73,0.6
74,0.36
75,0.56
76,0.48
77,0.6
78,0.6
79,0.48
80,0.48
81,0.64
82,0.44
83,0.52
84,0.6
85,0.56
86,0.6
87,0.4
88,0.48
89,0.44
90,0.4
91,0.52
92,0.52
93,0.52
94,0.64
95,0.76
96,0.56
97,0.72
98,0.64
99,0.6
100,0.72
