,0
0,0.68
1,0.64
2,0.76
3,0.84
4,0.88
5,0.88
6,0.84
7,0.64
8,0.8
9,0.76
10,0.84
11,0.88
12,0.8
13,0.76
14,0.76
15,0.8
16,0.84
17,0.92
18,0.88
19,0.92
20,0.84
21,0.88
22,0.96
23,0.8
24,0.88
25,0.92
26,0.88
27,0.88
28,1.0
29,0.92
30,0.8
31,0.84
32,1.0
33,0.84
34,0.92
35,1.0
36,0.96
37,0.88
38,0.96
39,0.92
40,0.76
41,0.84
42,0.96
43,0.84
44,0.8
45,0.92
46,0.84
47,0.84
48,0.96
49,1.0
50,0.88
51,0.88
52,0.76
53,0.72
54,0.6
55,0.88
56,0.56
57,0.84
58,0.64
59,0.8
60,0.76
61,0.84
62,0.64
63,0.72
64,0.76
65,0.88
66,0.68
67,0.68
68,0.72
69,0.64
70,0.76
71,0.8
72,0.52
73,0.56
74,0.76
75,0.64
76,0.72
77,0.64
78,0.52
79,0.56
80,0.64
81,0.68
82,0.8
83,0.8
84,0.8
85,0.68
86,0.76
87,0.68
88,0.76
89,0.8
90,0.84
91,0.8
92,0.8
93,0.64
94,0.76
95,0.8
96,0.84
97,0.72
98,0.68
99,0.72
100,0.68
