,0
0,0.68
1,0.6
2,0.68
3,0.8
4,0.84
5,0.84
6,0.88
7,0.72
8,0.88
9,0.76
10,0.84
11,0.72
12,0.76
13,0.92
14,0.72
15,0.84
16,0.84
17,0.76
18,0.84
19,0.72
20,0.72
21,0.92
22,0.84
23,0.8
24,0.88
25,0.68
26,0.76
27,0.72
28,0.68
29,0.8
30,0.72
31,0.68
32,0.84
33,0.68
34,0.68
35,0.64
36,0.6
37,0.68
38,0.8
39,0.6
40,0.72
41,0.8
42,0.88
43,0.76
44,0.72
45,0.72
46,0.76
47,0.68
48,0.72
49,0.84
50,0.72
51,0.72
52,0.72
53,0.76
54,0.52
55,0.6
56,0.72
57,0.52
58,0.56
59,0.6
60,0.8
61,0.56
62,0.8
63,0.64
64,0.72
65,0.56
66,0.68
67,0.68
68,0.6
69,0.64
70,0.72
71,0.56
72,0.52
73,0.6
74,0.68
75,0.52
76,0.68
77,0.8
78,0.76
79,0.52
80,0.56
81,0.6
82,0.64
83,0.56
84,0.52
85,0.76
86,0.64
87,0.76
88,0.8
89,0.68
90,0.72
91,0.6
92,0.48
93,0.56
94,0.68
95,0.64
96,0.68
97,0.84
98,0.8
99,0.64
100,0.68
