,0
0,0.6
1,0.84
2,0.56
3,0.68
4,0.64
5,0.8
6,0.88
7,0.8
8,0.76
9,0.76
10,0.84
11,0.84
12,0.88
13,0.8
14,0.72
15,0.84
16,0.72
17,0.76
18,0.8
19,0.84
20,0.88
21,0.72
22,0.76
23,0.76
24,0.88
25,0.8
26,0.84
27,0.92
28,0.96
29,0.84
30,0.76
31,0.8
32,0.88
33,0.64
34,0.84
35,0.68
36,0.8
37,0.76
38,0.8
39,0.72
40,0.68
41,0.68
42,0.6
43,0.76
44,0.8
45,0.56
46,0.76
47,0.68
48,0.76
49,0.68
50,0.8
51,0.72
52,0.6
53,0.56
54,0.48
55,0.68
56,0.6
57,0.6
58,0.68
59,0.56
60,0.56
61,0.48
62,0.68
63,0.6
64,0.6
65,0.56
66,0.72
67,0.48
68,0.44
69,0.64
70,0.64
71,0.48
72,0.48
73,0.84
74,0.6
75,0.6
76,0.36
77,0.4
78,0.36
79,0.6
80,0.36
81,0.6
82,0.6
83,0.4
84,0.48
85,0.48
86,0.6
87,0.52
88,0.52
89,0.64
90,0.44
91,0.72
92,0.8
93,0.64
94,0.68
95,0.72
96,0.44
97,0.76
98,0.64
99,0.72
100,0.76
