,0
0,0.56
1,0.72
2,0.8
3,0.68
4,0.72
5,0.8
6,0.84
7,0.84
8,0.68
9,0.72
10,0.88
11,0.64
12,0.8
13,0.68
14,0.64
15,0.72
16,0.84
17,0.84
18,0.64
19,0.76
20,0.84
21,0.76
22,0.76
23,0.88
24,0.72
25,0.76
26,0.68
27,0.76
28,0.56
29,0.64
30,0.56
31,0.52
32,0.56
33,0.56
34,0.76
35,0.8
36,0.72
37,0.6
38,0.68
39,0.68
40,0.56
41,0.72
42,0.8
43,0.52
44,0.72
45,0.8
46,0.76
47,0.64
48,0.56
49,0.68
50,0.76
51,0.68
52,0.56
53,0.68
54,0.6
55,0.8
56,0.76
57,0.64
58,0.64
59,0.64
60,0.68
61,0.68
62,0.6
63,0.72
64,0.52
65,0.8
66,0.56
67,0.6
68,0.56
69,0.72
70,0.72
71,0.68
72,0.64
73,0.76
74,0.8
75,0.6
76,0.84
77,0.6
78,0.68
79,0.68
80,0.68
81,0.76
82,0.84
83,0.76
84,0.6
85,0.76
86,0.64
87,0.8
88,0.64
89,0.68
90,0.56
91,0.68
92,0.68
93,0.52
94,0.56
95,0.8
96,0.48
97,0.56
98,0.68
99,0.52
100,0.48
