,0
0,0.48
1,0.88
2,0.76
3,0.8
4,0.88
5,0.8
6,0.84
7,0.8
8,0.84
9,0.8
10,0.8
11,0.6
12,0.8
13,0.8
14,0.64
15,0.6
16,0.76
17,0.84
18,0.68
19,0.68
20,0.84
21,0.68
22,0.76
23,0.4
24,0.68
25,0.72
26,0.84
27,0.68
28,0.64
29,0.72
30,0.84
31,0.8
32,0.76
33,0.88
34,0.8
35,0.92
36,0.8
37,0.72
38,0.6
39,0.68
40,0.72
41,0.6
42,0.68
43,0.76
44,0.84
45,0.56
46,0.68
47,0.64
48,0.6
49,0.8
50,0.72
51,0.6
52,0.8
53,0.8
54,0.72
55,0.88
56,0.68
57,0.64
58,0.64
59,0.72
60,0.84
61,0.68
62,0.8
63,0.84
64,0.8
65,0.8
66,0.76
67,0.84
68,0.72
69,0.76
70,0.72
71,0.68
72,0.64
73,0.72
74,0.8
75,0.76
76,0.84
77,0.72
78,0.8
79,0.76
80,0.84
81,0.8
82,0.8
83,0.72
84,0.76
85,0.68
86,0.68
87,0.88
88,0.6
89,0.92
90,0.72
91,0.84
92,0.92
93,0.84
94,0.88
95,0.88
96,0.8
97,0.84
98,0.88
99,0.88
100,0.72
