,0
0,0.48
1,0.76
2,0.76
3,0.84
4,0.72
5,0.72
6,0.72
7,0.72
8,0.72
9,0.6
10,0.76
11,0.56
12,0.6
13,0.64
14,0.68
15,0.76
16,0.72
17,0.76
18,0.72
19,0.68
20,0.76
21,0.72
22,0.72
23,0.72
24,0.56
25,0.64
26,0.76
27,0.68
28,0.76
29,0.68
30,0.56
31,0.8
32,0.76
33,0.76
34,0.56
35,0.72
36,0.48
37,0.56
38,0.4
39,0.64
40,0.56
41,0.68
42,0.8
43,0.56
44,0.52
45,0.76
46,0.56
47,0.64
48,0.48
49,0.8
50,0.52
51,0.68
52,0.84
53,0.76
54,0.64
55,0.68
56,0.48
57,0.64
58,0.44
59,0.76
60,0.72
61,0.44
62,0.6
63,0.8
64,0.76
65,0.68
66,0.72
67,0.88
68,0.6
69,0.6
70,0.48
71,0.64
72,0.8
73,0.56
74,0.64
75,0.8
76,0.64
77,0.76
78,0.84
79,0.68
80,0.88
81,0.8
82,0.84
83,0.76
84,0.64
85,0.68
86,0.72
87,0.68
88,0.64
89,0.56
90,0.64
91,0.64
92,0.72
93,0.44
94,0.6
95,0.76
96,0.64
97,0.56
98,0.64
99,0.68
100,0.64
