,0
0,0.6
1,0.56
2,0.64
3,0.72
4,0.96
5,0.92
6,0.8
7,0.72
8,0.8
9,0.64
10,0.64
11,0.8
12,0.8
13,0.8
14,0.8
15,0.92
16,0.88
17,1.0
18,0.84
19,0.8
20,0.88
21,0.64
22,0.72
23,0.84
24,0.92
25,0.84
26,0.92
27,0.84
28,0.76
29,0.88
30,0.8
31,0.8
32,0.8
33,0.8
34,0.84
35,0.8
36,0.8
37,0.88
38,0.68
39,0.84
40,0.72
41,0.72
42,0.84
43,0.88
44,0.72
45,0.92
46,0.76
47,0.8
48,0.76
49,0.56
50,0.84
51,0.64
52,0.6
53,0.56
54,0.48
55,0.48
56,0.6
57,0.6
58,0.64
59,0.72
60,0.56
61,0.4
62,0.6
63,0.52
64,0.72
65,0.64
66,0.56
67,0.48
68,0.52
69,0.68
70,0.32
71,0.68
72,0.52
73,0.68
74,0.4
75,0.52
76,0.56
77,0.6
78,0.48
79,0.52
80,0.56
81,0.48
82,0.72
83,0.68
84,0.6
85,0.6
86,0.6
87,0.68
88,0.56
89,0.6
90,0.56
91,0.64
92,0.52
93,0.48
94,0.6
95,0.64
96,0.56
97,0.68
98,0.6
99,0.6
100,0.6
