,0
0,0.56
1,0.76
2,0.72
3,0.68
4,0.8
5,0.8
6,0.6
7,0.76
8,0.76
9,0.64
10,0.64
11,0.8
12,0.76
13,0.68
14,0.76
15,0.72
16,0.72
17,0.72
18,0.76
19,0.8
20,0.64
21,0.6
22,0.8
23,0.64
24,0.8
25,0.72
26,0.76
27,0.8
28,0.76
29,0.84
30,0.76
31,0.68
32,0.8
33,0.68
34,0.76
35,0.72
36,0.52
37,0.6
38,0.72
39,0.68
40,0.76
41,0.76
42,0.72
43,0.64
44,0.68
45,0.56
46,0.64
47,0.72
48,0.56
49,0.64
50,0.6
51,0.52
52,0.6
53,0.56
54,0.6
55,0.4
56,0.6
57,0.64
58,0.68
59,0.68
60,0.44
61,0.56
62,0.56
63,0.68
64,0.64
65,0.52
66,0.72
67,0.8
68,0.52
69,0.6
70,0.56
71,0.48
72,0.76
73,0.64
74,0.64
75,0.68
76,0.6
77,0.44
78,0.44
79,0.56
80,0.48
81,0.56
82,0.4
83,0.64
84,0.52
85,0.56
86,0.56
87,0.4
88,0.76
89,0.44
90,0.68
91,0.36
92,0.52
93,0.64
94,0.44
95,0.48
96,0.68
97,0.56
98,0.68
99,0.52
100,0.64
