,0
0,0.44
1,0.84
2,0.52
3,0.8
4,0.84
5,0.76
6,0.76
7,0.72
8,0.8
9,0.84
10,0.84
11,0.72
12,0.84
13,0.68
14,0.84
15,0.76
16,0.6
17,0.6
18,0.68
19,0.84
20,0.52
21,0.72
22,0.76
23,0.76
24,0.8
25,0.68
26,0.6
27,0.84
28,0.76
29,0.44
30,0.72
31,0.84
32,0.8
33,0.68
34,0.72
35,0.8
36,0.72
37,0.68
38,0.64
39,0.8
40,0.72
41,0.68
42,0.76
43,0.64
44,0.56
45,0.56
46,0.72
47,0.44
48,0.6
49,0.52
50,0.76
51,0.36
52,0.6
53,0.48
54,0.52
55,0.44
56,0.44
57,0.6
58,0.56
59,0.6
60,0.52
61,0.28
62,0.36
63,0.64
64,0.4
65,0.48
66,0.56
67,0.52
68,0.52
69,0.6
70,0.52
71,0.56
72,0.64
73,0.48
74,0.48
75,0.52
76,0.52
77,0.6
78,0.72
79,0.68
80,0.56
81,0.8
82,0.56
83,0.36
84,0.56
85,0.64
86,0.6
87,0.6
88,0.4
89,0.44
90,0.68
91,0.68
92,0.48
93,0.52
94,0.6
95,0.76
96,0.48
97,0.72
98,0.68
99,0.72
100,0.68
