,0
0,0.56
1,0.64
2,0.56
3,0.84
4,0.72
5,0.56
6,0.96
7,0.88
8,0.68
9,0.76
10,0.8
11,0.72
12,0.76
13,0.68
14,0.64
15,0.76
16,0.68
17,0.84
18,0.88
19,0.76
20,0.64
21,0.84
22,0.84
23,0.84
24,0.64
25,0.88
26,0.68
27,0.76
28,0.96
29,0.64
30,0.84
31,0.76
32,0.76
33,0.84
34,0.64
35,0.56
36,0.72
37,0.88
38,0.76
39,0.76
40,0.76
41,0.68
42,0.6
43,0.64
44,0.72
45,0.84
46,0.56
47,0.68
48,0.68
49,0.72
50,0.76
51,0.64
52,0.76
53,0.76
54,0.88
55,0.76
56,0.72
57,0.72
58,0.72
59,0.52
60,0.72
61,0.68
62,0.84
63,0.52
64,0.56
65,0.72
66,0.8
67,0.56
68,0.68
69,0.76
70,0.64
71,0.8
72,0.76
73,0.6
74,0.56
75,0.64
76,0.72
77,0.76
78,0.52
79,0.68
80,0.76
81,0.68
82,0.6
83,0.36
84,0.64
85,0.6
86,0.72
87,0.6
88,0.8
89,0.6
90,0.76
91,0.76
92,0.72
93,0.64
94,0.64
95,0.76
96,0.64
97,0.72
98,0.8
99,0.48
100,0.8
