,0
0,0.6
1,0.8
2,0.8
3,0.72
4,0.72
5,0.76
6,0.72
7,0.8
8,0.6
9,0.72
10,0.88
11,0.64
12,0.72
13,0.8
14,0.68
15,0.72
16,0.72
17,0.84
18,0.68
19,0.76
20,0.76
21,0.76
22,0.84
23,0.84
24,0.76
25,0.68
26,0.8
27,0.84
28,0.8
29,0.8
30,0.64
31,0.68
32,0.72
33,0.76
34,0.88
35,0.76
36,0.64
37,0.84
38,0.96
39,0.64
40,0.72
41,0.8
42,0.8
43,0.68
44,0.76
45,0.72
46,0.68
47,0.64
48,0.76
49,0.6
50,0.6
51,0.52
52,0.8
53,0.76
54,0.8
55,0.72
56,0.96
57,0.72
58,0.8
59,0.8
60,0.76
61,0.72
62,0.64
63,0.56
64,0.8
65,0.72
66,0.6
67,0.72
68,0.76
69,0.6
70,0.56
71,0.64
72,0.4
73,0.56
74,0.64
75,0.64
76,0.56
77,0.52
78,0.64
79,0.76
80,0.8
81,0.8
82,0.6
83,0.72
84,0.76
85,0.52
86,0.52
87,0.64
88,0.64
89,0.56
90,0.8
91,0.76
92,0.6
93,0.48
94,0.64
95,0.64
96,0.72
97,0.48
98,0.64
99,0.52
100,0.56
