,0
0,0.68
1,0.72
2,0.72
3,0.84
4,0.76
5,0.72
6,0.52
7,0.92
8,0.72
9,0.68
10,0.76
11,0.76
12,0.68
13,0.68
14,0.84
15,0.76
16,0.76
17,0.56
18,0.72
19,0.76
20,0.8
21,0.8
22,0.8
23,0.76
24,0.84
25,0.84
26,0.68
27,0.8
28,0.84
29,0.8
30,0.64
31,0.84
32,0.88
33,0.76
34,0.88
35,0.64
36,0.76
37,0.72
38,0.76
39,0.8
40,0.64
41,0.68
42,0.88
43,0.68
44,0.72
45,0.56
46,0.4
47,0.52
48,0.48
49,0.68
50,0.44
51,0.64
52,0.36
53,0.56
54,0.68
55,0.64
56,0.64
57,0.4
58,0.36
59,0.4
60,0.64
61,0.56
62,0.36
63,0.56
64,0.52
65,0.56
66,0.56
67,0.48
68,0.56
69,0.64
70,0.4
71,0.4
72,0.44
73,0.56
74,0.64
75,0.6
76,0.56
77,0.64
78,0.76
79,0.68
80,0.44
81,0.48
82,0.6
83,0.56
84,0.8
85,0.44
86,0.84
87,0.76
88,0.76
89,0.68
90,0.64
91,0.84
92,0.76
93,0.84
94,0.68
95,0.64
96,0.56
97,0.64
98,0.68
99,0.72
100,0.88
