,0
0,0.48
1,0.8
2,0.72
3,0.72
4,0.6
5,0.64
6,0.8
7,0.8
8,0.72
9,0.68
10,0.48
11,0.76
12,0.6
13,0.76
14,0.64
15,0.72
16,0.68
17,0.64
18,0.68
19,0.72
20,0.6
21,0.76
22,0.76
23,0.48
24,0.68
25,0.6
26,0.52
27,0.84
28,0.64
29,0.64
30,0.64
31,0.8
32,0.76
33,0.64
34,0.72
35,0.72
36,0.6
37,0.76
38,0.48
39,0.56
40,0.72
41,0.68
42,0.68
43,0.56
44,0.72
45,0.76
46,0.76
47,0.76
48,0.68
49,0.64
50,0.64
51,0.6
52,0.6
53,0.76
54,0.72
55,0.96
56,0.8
57,0.76
58,0.76
59,0.64
60,0.6
61,0.8
62,0.76
63,0.64
64,0.72
65,0.56
66,0.52
67,0.76
68,0.84
69,0.52
70,0.76
71,0.68
72,0.68
73,0.6
74,0.84
75,0.6
76,0.64
77,0.68
78,0.44
79,0.6
80,0.56
81,0.52
82,0.72
83,0.68
84,0.76
85,0.64
86,0.68
87,0.64
88,0.6
89,0.88
90,0.72
91,0.76
92,0.72
93,0.76
94,0.8
95,0.76
96,0.52
97,0.64
98,0.6
99,0.72
100,0.64
