,0
0,0.48
1,0.56
2,0.56
3,0.8
4,0.72
5,0.68
6,0.72
7,0.68
8,0.64
9,0.56
10,0.56
11,0.72
12,0.68
13,0.72
14,0.68
15,0.72
16,0.64
17,0.72
18,0.8
19,0.64
20,0.64
21,0.68
22,0.64
23,0.84
24,0.68
25,0.84
26,0.72
27,0.76
28,0.72
29,0.76
30,0.84
31,0.76
32,0.56
33,0.56
34,0.68
35,0.8
36,0.72
37,0.68
38,0.72
39,0.64
40,0.76
41,0.68
42,0.6
43,0.8
44,0.72
45,0.64
46,0.6
47,0.76
48,0.64
49,0.68
50,0.68
51,0.76
52,0.68
53,0.72
54,0.6
55,0.64
56,0.56
57,0.68
58,0.92
59,0.68
60,0.8
61,0.76
62,0.68
63,0.72
64,0.6
65,0.68
66,0.68
67,0.64
68,0.76
69,0.68
70,0.64
71,0.76
72,0.72
73,0.72
74,0.6
75,0.76
76,0.84
77,0.64
78,0.68
79,0.72
80,0.72
81,0.68
82,0.76
83,0.8
84,0.64
85,0.76
86,0.64
87,0.72
88,0.84
89,0.6
90,0.8
91,0.76
92,0.64
93,0.64
94,0.52
95,0.72
96,0.76
97,0.72
98,0.6
99,0.64
100,0.68
