,0
0,0.68
1,0.68
2,0.68
3,0.72
4,0.64
5,0.44
6,0.56
7,0.68
8,0.6
9,0.6
10,0.68
11,0.6
12,0.6
13,0.56
14,0.72
15,0.68
16,0.64
17,0.6
18,0.84
19,0.8
20,0.6
21,0.56
22,0.68
23,0.84
24,0.68
25,0.68
26,0.76
27,0.64
28,0.68
29,0.64
30,0.8
31,0.64
32,0.72
33,0.76
34,0.8
35,0.6
36,0.56
37,0.6
38,0.68
39,0.96
40,0.76
41,0.64
42,0.68
43,0.68
44,0.56
45,0.72
46,0.6
47,0.56
48,0.64
49,0.52
50,0.6
51,0.72
52,0.72
53,0.64
54,0.6
55,0.6
56,0.76
57,0.76
58,0.6
59,0.64
60,0.52
61,0.68
62,0.84
63,0.68
64,0.76
65,0.64
66,0.68
67,0.84
68,0.84
69,0.68
70,0.6
71,0.76
72,0.76
73,0.64
74,0.68
75,0.76
76,0.76
77,0.64
78,0.56
79,0.72
80,0.6
81,0.76
82,0.68
83,0.72
84,0.6
85,0.64
86,0.84
87,0.8
88,0.72
89,0.84
90,0.68
91,0.64
92,0.64
93,0.48
94,0.72
95,0.76
96,0.68
97,0.72
98,0.76
99,0.76
100,0.72
