,0
0,0.64
1,0.64
2,0.8
3,0.6
4,0.76
5,0.48
6,0.56
7,0.76
8,0.8
9,0.6
10,0.8
11,0.6
12,0.6
13,0.84
14,0.56
15,0.6
16,0.68
17,0.8
18,0.76
19,0.64
20,0.72
21,0.8
22,0.68
23,0.8
24,0.56
25,0.76
26,0.72
27,0.8
28,0.84
29,0.76
30,0.64
31,0.8
32,0.6
33,0.44
34,0.6
35,0.8
36,0.76
37,0.84
38,0.72
39,0.68
40,0.68
41,0.8
42,0.76
43,0.68
44,0.76
45,0.76
46,0.64
47,0.8
48,0.68
49,0.72
50,0.68
51,0.64
52,0.68
53,0.84
54,0.76
55,0.64
56,0.56
57,0.64
58,0.6
59,0.76
60,0.68
61,0.72
62,0.72
63,0.68
64,0.68
65,0.56
66,0.56
67,0.6
68,0.68
69,0.68
70,0.68
71,0.68
72,0.68
73,0.56
74,0.84
75,0.84
76,0.68
77,0.6
78,0.72
79,0.76
80,0.68
81,0.6
82,0.6
83,0.6
84,0.72
85,0.76
86,0.6
87,0.64
88,0.76
89,0.64
90,0.68
91,0.68
92,0.6
93,0.72
94,0.64
95,0.72
96,0.56
97,0.72
98,0.8
99,0.48
100,0.76
