,0
0,0.52
1,0.72
2,0.76
3,0.8
4,0.88
5,0.6
6,0.64
7,0.8
8,0.72
9,0.52
10,0.52
11,0.88
12,0.52
13,0.64
14,0.88
15,0.8
16,0.76
17,0.84
18,0.64
19,0.52
20,0.64
21,0.52
22,0.76
23,0.72
24,0.72
25,0.6
26,0.72
27,0.76
28,0.8
29,0.76
30,0.64
31,0.72
32,0.76
33,0.68
34,0.84
35,0.64
36,0.72
37,0.6
38,0.68
39,0.6
40,0.84
41,0.68
42,0.64
43,0.68
44,0.68
45,0.6
46,0.72
47,0.6
48,0.8
49,0.72
50,0.64
51,0.8
52,0.68
53,0.72
54,0.76
55,0.72
56,0.72
57,0.64
58,0.76
59,0.84
60,0.64
61,0.72
62,0.64
63,0.68
64,0.6
65,0.68
66,0.68
67,0.76
68,0.8
69,0.72
70,0.64
71,0.72
72,0.68
73,0.64
74,0.56
75,0.64
76,0.92
77,0.64
78,0.76
79,0.64
80,0.76
81,0.72
82,0.64
83,0.8
84,0.6
85,0.76
86,0.68
87,0.72
88,0.68
89,0.6
90,0.8
91,0.84
92,0.68
93,0.6
94,0.64
95,0.68
96,0.72
97,0.72
98,0.6
99,0.56
100,0.68
