,0
0,0.56
1,0.76
2,0.56
3,0.72
4,0.56
5,0.64
6,0.76
7,0.8
8,0.68
9,0.84
10,0.72
11,0.68
12,0.92
13,0.8
14,0.68
15,0.76
16,0.8
17,0.64
18,0.72
19,0.72
20,0.76
21,0.76
22,0.64
23,0.56
24,0.72
25,0.8
26,0.76
27,0.76
28,0.72
29,0.76
30,0.56
31,0.76
32,0.76
33,0.72
34,0.6
35,0.76
36,0.76
37,0.76
38,0.56
39,0.64
40,0.68
41,0.52
42,0.68
43,0.84
44,0.84
45,0.64
46,0.56
47,0.56
48,0.56
49,0.6
50,0.72
51,0.68
52,0.72
53,0.72
54,0.64
55,0.6
56,0.68
57,0.56
58,0.56
59,0.76
60,0.76
61,0.72
62,0.64
63,0.72
64,0.6
65,0.68
66,0.68
67,0.56
68,0.56
69,0.48
70,0.48
71,0.72
72,0.64
73,0.72
74,0.44
75,0.72
76,0.64
77,0.76
78,0.64
79,0.68
80,0.68
81,0.52
82,0.56
83,0.72
84,0.64
85,0.6
86,0.48
87,0.64
88,0.52
89,0.68
90,0.64
91,0.76
92,0.56
93,0.56
94,0.52
95,0.64
96,0.72
97,0.64
98,0.68
99,0.64
100,0.76
