,0
0,0.56
1,0.72
2,0.72
3,0.76
4,0.64
5,0.6
6,0.52
7,0.68
8,0.56
9,0.64
10,0.64
11,0.6
12,0.64
13,0.6
14,0.64
15,0.68
16,0.76
17,0.48
18,0.48
19,0.76
20,0.56
21,0.68
22,0.68
23,0.48
24,0.68
25,0.76
26,0.56
27,0.68
28,0.64
29,0.68
30,0.6
31,0.76
32,0.72
33,0.64
34,0.64
35,0.76
36,0.76
37,0.56
38,0.6
39,0.52
40,0.84
41,0.68
42,0.76
43,0.68
44,0.64
45,0.4
46,0.68
47,0.8
48,0.52
49,0.72
50,0.6
51,0.64
52,0.8
53,0.64
54,0.76
55,0.88
56,0.8
57,0.68
58,0.72
59,0.64
60,0.84
61,0.8
62,0.68
63,0.72
64,0.84
65,0.76
66,0.68
67,0.72
68,0.76
69,0.52
70,0.72
71,0.52
72,0.64
73,0.8
74,0.84
75,0.56
76,0.6
77,0.68
78,0.56
79,0.64
80,0.64
81,0.6
82,0.68
83,0.72
84,0.64
85,0.68
86,0.8
87,0.68
88,0.6
89,0.72
90,0.6
91,0.64
92,0.64
93,0.72
94,0.72
95,0.76
96,0.64
97,0.52
98,0.56
99,0.68
100,0.68
