,0
0,0.56
1,0.6
2,0.68
3,0.68
4,0.56
5,0.64
6,0.92
7,0.64
8,0.56
9,0.68
10,0.64
11,0.68
12,0.72
13,0.76
14,0.64
15,0.56
16,0.6
17,0.84
18,0.52
19,0.64
20,0.68
21,0.72
22,0.56
23,0.68
24,0.8
25,0.68
26,0.84
27,0.6
28,0.92
29,0.64
30,0.6
31,0.8
32,0.84
33,0.52
34,0.88
35,0.6
36,0.72
37,0.72
38,0.6
39,0.64
40,0.72
41,0.72
42,0.52
43,0.84
44,0.8
45,0.72
46,0.68
47,0.64
48,0.72
49,0.6
50,0.72
51,0.88
52,0.64
53,0.64
54,0.68
55,0.8
56,0.64
57,0.6
58,0.76
59,0.72
60,0.68
61,0.64
62,0.64
63,0.72
64,0.64
65,0.6
66,0.64
67,0.68
68,0.68
69,0.72
70,0.68
71,0.68
72,0.52
73,0.64
74,0.52
75,0.6
76,0.88
77,0.4
78,0.64
79,0.84
80,0.72
81,0.72
82,0.6
83,0.8
84,0.6
85,0.76
86,0.6
87,0.76
88,0.72
89,0.64
90,0.72
91,0.76
92,0.76
93,0.64
94,0.72
95,0.6
96,0.84
97,0.68
98,0.64
99,0.6
100,0.76
