,0
0,0.6
1,0.52
2,0.72
3,0.72
4,0.72
5,0.68
6,0.76
7,0.72
8,0.52
9,0.68
10,0.72
11,0.68
12,0.76
13,0.52
14,0.68
15,0.8
16,0.76
17,0.68
18,0.64
19,0.72
20,0.64
21,0.68
22,0.64
23,0.6
24,0.72
25,0.72
26,0.84
27,0.64
28,0.6
29,0.72
30,0.76
31,0.72
32,0.8
33,0.68
34,0.8
35,0.72
36,0.88
37,0.76
38,0.76
39,0.52
40,0.68
41,0.56
42,0.6
43,0.6
44,0.6
45,0.48
46,0.56
47,0.56
48,0.52
49,0.72
50,0.8
51,0.76
52,0.64
53,0.68
54,0.64
55,0.6
56,0.56
57,0.76
58,0.76
59,0.64
60,0.68
61,0.76
62,0.8
63,0.72
64,0.72
65,0.64
66,0.52
67,0.6
68,0.6
69,0.6
70,0.52
71,0.76
72,0.56
73,0.8
74,0.52
75,0.8
76,0.68
77,0.8
78,0.68
79,0.76
80,0.68
81,0.6
82,0.76
83,0.64
84,0.68
85,0.48
86,0.64
87,0.64
88,0.76
89,0.48
90,0.64
91,0.8
92,0.72
93,0.56
94,0.84
95,0.6
96,0.72
97,0.84
98,0.68
99,0.72
100,0.68
