,0
0,0.56
1,0.44
2,0.52
3,0.6
4,0.64
5,0.72
6,0.68
7,0.72
8,0.64
9,0.84
10,0.84
11,0.68
12,0.56
13,0.84
14,0.76
15,0.6
16,0.8
17,0.76
18,0.76
19,0.8
20,0.6
21,0.72
22,0.72
23,0.8
24,0.76
25,0.76
26,0.64
27,0.56
28,0.64
29,0.52
30,0.76
31,0.64
32,0.68
33,0.68
34,0.76
35,0.68
36,0.76
37,0.68
38,0.8
39,0.8
40,0.56
41,0.8
42,0.52
43,0.72
44,0.68
45,0.84
46,0.76
47,0.6
48,0.8
49,0.64
50,0.64
51,0.76
52,0.72
53,0.64
54,0.48
55,0.72
56,0.76
57,0.64
58,0.56
59,0.72
60,0.68
61,0.6
62,0.72
63,0.76
64,0.64
65,0.68
66,0.72
67,0.56
68,0.56
69,0.68
70,0.52
71,0.56
72,0.84
73,0.68
74,0.56
75,0.8
76,0.68
77,0.8
78,0.52
79,0.6
80,0.8
81,0.68
82,0.72
83,0.72
84,0.72
85,0.68
86,0.64
87,0.68
88,0.6
89,0.6
90,0.72
91,0.68
92,0.72
93,0.6
94,0.56
95,0.68
96,0.76
97,0.64
98,0.56
99,0.64
100,0.76
