,0
0,0.28
1,0.64
2,0.72
3,0.72
4,0.76
5,0.56
6,0.72
7,0.84
8,0.56
9,0.68
10,0.8
11,0.64
12,0.64
13,0.8
14,0.56
15,0.8
16,0.6
17,0.72
18,0.68
19,0.6
20,0.76
21,0.52
22,0.68
23,0.92
24,0.68
25,0.72
26,0.64
27,0.84
28,0.64
29,0.8
30,0.6
31,0.72
32,0.8
33,0.8
34,0.64
35,0.76
36,0.64
37,0.72
38,0.72
39,0.84
40,0.64
41,0.52
42,0.6
43,0.8
44,0.6
45,0.68
46,0.68
47,0.6
48,0.68
49,0.52
50,0.68
51,0.64
52,0.76
53,0.72
54,0.72
55,0.64
56,0.6
57,0.76
58,0.56
59,0.72
60,0.8
61,0.72
62,0.72
63,0.68
64,0.76
65,0.6
66,0.72
67,0.64
68,0.56
69,0.76
70,0.8
71,0.56
72,0.68
73,0.52
74,0.72
75,0.76
76,0.76
77,0.84
78,0.64
79,0.64
80,0.6
81,0.56
82,0.64
83,0.6
84,0.8
85,0.76
86,0.76
87,0.6
88,0.8
89,0.64
90,0.6
91,0.68
92,0.6
93,0.72
94,0.68
95,0.8
96,0.72
97,0.56
98,0.68
99,0.56
100,0.72
