,0
0,0.72
1,0.84
2,0.72
3,0.68
4,0.72
5,0.64
6,0.6
7,0.64
8,0.68
9,0.64
10,0.8
11,0.56
12,0.64
13,0.72
14,0.72
15,0.6
16,0.72
17,0.72
18,0.8
19,0.56
20,0.72
21,0.84
22,0.68
23,0.72
24,0.56
25,0.76
26,0.84
27,0.76
28,0.84
29,0.76
30,0.64
31,0.76
32,0.56
33,0.48
34,0.68
35,0.68
36,0.76
37,0.92
38,0.64
39,0.76
40,0.64
41,0.8
42,0.8
43,0.64
44,0.72
45,0.8
46,0.68
47,0.8
48,0.72
49,0.8
50,0.76
51,0.64
52,0.72
53,0.76
54,0.68
55,0.64
56,0.72
57,0.8
58,0.72
59,0.68
60,0.6
61,0.72
62,0.76
63,0.64
64,0.76
65,0.72
66,0.72
67,0.76
68,0.64
69,0.64
70,0.52
71,0.68
72,0.72
73,0.72
74,0.68
75,0.8
76,0.68
77,0.8
78,0.72
79,0.68
80,0.68
81,0.64
82,0.48
83,0.68
84,0.6
85,0.76
86,0.68
87,0.72
88,0.72
89,0.68
90,0.76
91,0.68
92,0.76
93,0.44
94,0.68
95,0.64
96,0.76
97,0.72
98,0.72
99,0.52
100,0.84
