,0
0,0.52
1,0.44
2,0.72
3,0.68
4,0.72
5,0.64
6,0.76
7,0.72
8,0.52
9,0.72
10,0.72
11,0.64
12,0.76
13,0.6
14,0.68
15,0.8
16,0.8
17,0.72
18,0.64
19,0.72
20,0.64
21,0.68
22,0.64
23,0.6
24,0.72
25,0.72
26,0.8
27,0.68
28,0.64
29,0.72
30,0.72
31,0.72
32,0.84
33,0.72
34,0.76
35,0.76
36,0.8
37,0.76
38,0.88
39,0.52
40,0.64
41,0.56
42,0.76
43,0.52
44,0.56
45,0.52
46,0.64
47,0.4
48,0.44
49,0.84
50,0.64
51,0.6
52,0.64
53,0.64
54,0.64
55,0.68
56,0.56
57,0.56
58,0.68
59,0.48
60,0.68
61,0.6
62,0.76
63,0.6
64,0.76
65,0.68
66,0.64
67,0.68
68,0.68
69,0.52
70,0.88
71,0.64
72,0.6
73,0.72
74,0.76
75,0.84
76,0.64
77,0.64
78,0.6
79,0.72
80,0.72
81,0.4
82,0.56
83,0.68
84,0.8
85,0.44
86,0.68
87,0.56
88,0.84
89,0.76
90,0.84
91,0.6
92,0.64
93,0.8
94,0.68
95,0.64
96,0.68
97,0.64
98,0.68
99,0.68
100,0.68
