,0
0,0.48
1,0.72
2,0.68
3,0.8
4,0.64
5,0.6
6,0.52
7,0.72
8,0.6
9,0.64
10,0.6
11,0.6
12,0.64
13,0.52
14,0.76
15,0.68
16,0.76
17,0.56
18,0.48
19,0.76
20,0.6
21,0.68
22,0.76
23,0.56
24,0.6
25,0.8
26,0.72
27,0.56
28,0.64
29,0.68
30,0.6
31,0.76
32,0.48
33,0.76
34,0.64
35,0.8
36,0.84
37,0.6
38,0.6
39,0.64
40,0.8
41,0.68
42,0.88
43,0.76
44,0.76
45,0.6
46,0.44
47,0.72
48,0.68
49,0.76
50,0.68
51,0.48
52,0.92
53,0.64
54,0.6
55,0.36
56,0.76
57,0.8
58,0.72
59,0.68
60,0.64
61,0.64
62,0.72
63,0.76
64,0.68
65,0.68
66,0.64
67,0.76
68,0.56
69,0.68
70,0.56
71,0.72
72,0.72
73,0.8
74,0.68
75,0.72
76,0.72
77,0.68
78,0.8
79,0.68
80,0.6
81,0.68
82,0.56
83,0.64
84,0.72
85,0.68
86,0.68
87,0.72
88,0.68
89,0.56
90,0.76
91,0.56
92,0.88
93,0.48
94,0.8
95,0.48
96,0.76
97,0.8
98,0.68
99,0.52
100,0.8
