,0
0,0.52
1,0.52
2,0.52
3,0.48
4,0.56
5,0.64
6,0.6
7,0.76
8,0.6
9,0.88
10,0.84
11,0.8
12,0.68
13,0.76
14,0.72
15,0.72
16,0.68
17,0.68
18,0.56
19,0.8
20,0.6
21,0.72
22,0.64
23,0.76
24,0.76
25,0.88
26,0.52
27,0.68
28,0.72
29,0.56
30,0.56
31,0.76
32,0.6
33,0.44
34,0.8
35,0.76
36,0.72
37,0.72
38,0.72
39,0.6
40,0.64
41,0.68
42,0.76
43,0.68
44,0.84
45,0.64
46,0.64
47,0.76
48,0.6
49,0.88
50,0.76
51,0.8
52,0.68
53,0.56
54,0.64
55,0.84
56,0.72
57,0.72
58,0.8
59,0.64
60,0.56
61,0.8
62,0.8
63,0.6
64,0.68
65,0.84
66,0.68
67,0.64
68,0.76
69,0.64
70,0.76
71,0.72
72,0.8
73,0.72
74,0.64
75,0.76
76,0.6
77,0.76
78,0.56
79,0.56
80,0.64
81,0.56
82,0.6
83,0.84
84,0.64
85,0.68
86,0.72
87,0.72
88,0.72
89,0.72
90,0.68
91,0.88
92,0.68
93,0.72
94,0.72
95,0.84
96,0.56
97,0.76
98,0.56
99,0.72
100,0.8
