,0
0,0.6
1,0.56
2,0.56
3,0.76
4,0.56
5,0.68
6,0.76
7,0.84
8,0.64
9,0.88
10,0.68
11,0.64
12,0.92
13,0.8
14,0.72
15,0.76
16,0.8
17,0.64
18,0.76
19,0.68
20,0.8
21,0.76
22,0.64
23,0.6
24,0.64
25,0.76
26,0.84
27,0.72
28,0.64
29,0.76
30,0.6
31,0.76
32,0.8
33,0.64
34,0.68
35,0.64
36,0.64
37,0.64
38,0.76
39,0.6
40,0.56
41,0.76
42,0.76
43,0.76
44,0.64
45,0.72
46,0.48
47,0.72
48,0.68
49,0.6
50,0.6
51,0.72
52,0.76
53,0.52
54,0.64
55,0.8
56,0.48
57,0.44
58,0.68
59,0.6
60,0.68
61,0.48
62,0.64
63,0.64
64,0.72
65,0.76
66,0.72
67,0.56
68,0.6
69,0.52
70,0.76
71,0.84
72,0.64
73,0.68
74,0.8
75,0.76
76,0.68
77,0.6
78,0.76
79,0.64
80,0.8
81,0.4
82,0.6
83,0.56
84,0.76
85,0.64
86,0.64
87,0.6
88,0.8
89,0.84
90,0.84
91,0.52
92,0.64
93,0.64
94,0.72
95,0.76
96,0.8
97,0.64
98,0.68
99,0.64
100,0.72
