,0
0,0.52
1,0.48
2,0.48
3,0.68
4,0.56
5,0.68
6,0.68
7,0.68
8,0.6
9,0.84
10,0.84
11,0.76
12,0.56
13,0.88
14,0.76
15,0.64
16,0.88
17,0.72
18,0.64
19,0.8
20,0.68
21,0.6
22,0.68
23,0.76
24,0.76
25,0.76
26,0.64
27,0.64
28,0.64
29,0.64
30,0.68
31,0.6
32,0.76
33,0.64
34,0.76
35,0.64
36,0.8
37,0.68
38,0.72
39,0.72
40,0.84
41,0.64
42,0.72
43,0.76
44,0.56
45,0.84
46,0.72
47,0.76
48,0.72
49,0.72
50,0.76
51,0.88
52,0.64
53,0.64
54,0.64
55,0.68
56,0.76
57,0.56
58,0.48
59,0.8
60,0.56
61,0.68
62,0.68
63,0.64
64,0.72
65,0.64
66,0.76
67,0.72
68,0.6
69,0.8
70,0.64
71,0.8
72,0.6
73,0.64
74,0.72
75,0.64
76,0.76
77,0.6
78,0.72
79,0.76
80,0.8
81,0.76
82,0.8
83,0.8
84,0.76
85,0.84
86,0.76
87,0.68
88,0.56
89,0.68
90,0.6
91,0.52
92,0.6
93,0.48
94,0.8
95,0.6
96,0.76
97,0.64
98,0.68
99,0.68
100,0.72
