,0
0,0.48
1,0.76
2,0.68
3,0.84
4,0.68
5,0.6
6,0.52
7,0.68
8,0.6
9,0.64
10,0.64
11,0.6
12,0.64
13,0.64
14,0.64
15,0.68
16,0.8
17,0.48
18,0.56
19,0.72
20,0.56
21,0.68
22,0.64
23,0.64
24,0.72
25,0.76
26,0.64
27,0.68
28,0.68
29,0.64
30,0.6
31,0.76
32,0.72
33,0.6
34,0.64
35,0.76
36,0.76
37,0.6
38,0.76
39,0.6
40,0.8
41,0.76
42,0.72
43,0.72
44,0.76
45,0.44
46,0.68
47,0.76
48,0.72
49,0.64
50,0.68
51,0.76
52,0.88
53,0.6
54,0.68
55,0.8
56,0.72
57,0.6
58,0.8
59,0.72
60,0.64
61,0.72
62,0.72
63,0.72
64,0.72
65,0.64
66,0.72
67,0.64
68,0.64
69,0.64
70,0.76
71,0.68
72,0.6
73,0.6
74,0.56
75,0.64
76,0.88
77,0.48
78,0.72
79,0.76
80,0.68
81,0.72
82,0.6
83,0.8
84,0.52
85,0.8
86,0.52
87,0.76
88,0.64
89,0.6
90,0.68
91,0.72
92,0.76
93,0.6
94,0.72
95,0.6
96,0.84
97,0.68
98,0.64
99,0.6
100,0.72
