,0
0,0.56
1,0.64
2,0.72
3,0.76
4,0.6
5,0.68
6,0.8
7,0.72
8,0.76
9,0.72
10,0.48
11,0.84
12,0.6
13,0.72
14,0.68
15,0.72
16,0.68
17,0.72
18,0.68
19,0.8
20,0.76
21,0.76
22,0.84
23,0.64
24,0.68
25,0.6
26,0.56
27,0.88
28,0.64
29,0.72
30,0.8
31,0.68
32,0.8
33,0.56
34,0.84
35,0.72
36,0.64
37,0.72
38,0.68
39,0.64
40,0.72
41,0.72
42,0.68
43,0.72
44,0.64
45,0.88
46,0.64
47,0.8
48,0.72
49,0.64
50,0.64
51,0.72
52,0.64
53,0.8
54,0.68
55,0.8
56,0.76
57,0.6
58,0.76
59,0.64
60,0.68
61,0.68
62,0.84
63,0.88
64,0.72
65,0.72
66,0.68
67,0.64
68,0.64
69,0.64
70,0.56
71,0.72
72,0.6
73,0.72
74,0.52
75,0.8
76,0.72
77,0.76
78,0.72
79,0.68
80,0.6
81,0.68
82,0.76
83,0.68
84,0.64
85,0.44
86,0.52
87,0.72
88,0.72
89,0.68
90,0.72
91,0.6
92,0.68
93,0.64
94,0.8
95,0.72
96,0.76
97,0.76
98,0.64
99,0.72
100,0.76
