,0
0,0.44
1,0.56
2,0.6
3,0.64
4,0.72
5,0.52
6,0.76
7,0.64
8,0.52
9,0.76
10,0.84
11,0.6
12,0.76
13,0.72
14,0.64
15,0.76
16,0.52
17,0.8
18,0.68
19,0.64
20,0.72
21,0.56
22,0.68
23,0.8
24,0.8
25,0.56
26,0.6
27,0.84
28,0.64
29,0.8
30,0.68
31,0.6
32,0.88
33,0.72
34,0.56
35,0.72
36,0.52
37,0.68
38,0.76
39,0.72
40,0.68
41,0.68
42,0.72
43,0.76
44,0.72
45,0.68
46,0.6
47,0.56
48,0.64
49,0.68
50,0.52
51,0.64
52,0.56
53,0.72
54,0.8
55,0.6
56,0.52
57,0.52
58,0.64
59,0.6
60,0.76
61,0.56
62,0.76
63,0.56
64,0.84
65,0.88
66,0.56
67,0.6
68,0.68
69,0.44
70,0.76
71,0.56
72,0.64
73,0.68
74,0.8
75,0.8
76,0.6
77,0.64
78,0.72
79,0.76
80,0.68
81,0.52
82,0.56
83,0.64
84,0.76
85,0.48
86,0.64
87,0.56
88,0.92
89,0.8
90,0.8
91,0.6
92,0.6
93,0.68
94,0.72
95,0.6
96,0.64
97,0.64
98,0.8
99,0.72
100,0.72
