,0
0,0.56
1,0.72
2,0.72
3,0.84
4,0.56
5,0.64
6,0.52
7,0.72
8,0.68
9,0.64
10,0.6
11,0.6
12,0.64
13,0.64
14,0.68
15,0.64
16,0.8
17,0.6
18,0.56
19,0.64
20,0.64
21,0.68
22,0.84
23,0.56
24,0.72
25,0.64
26,0.68
27,0.68
28,0.6
29,0.64
30,0.64
31,0.76
32,0.72
33,0.6
34,0.68
35,0.72
36,0.8
37,0.64
38,0.6
39,0.52
40,0.72
41,0.68
42,0.68
43,0.68
44,0.72
45,0.72
46,0.64
47,0.64
48,0.56
49,0.64
50,0.8
51,0.6
52,0.68
53,0.8
54,0.88
55,0.6
56,0.4
57,0.72
58,0.76
59,0.64
60,0.72
61,0.72
62,0.8
63,0.72
64,0.84
65,0.52
66,0.8
67,0.68
68,0.52
69,0.72
70,0.64
71,0.76
72,0.68
73,0.76
74,0.76
75,0.48
76,0.6
77,0.6
78,0.72
79,0.52
80,0.56
81,0.84
82,0.64
83,0.72
84,0.76
85,0.76
86,0.6
87,0.68
88,0.56
89,0.72
90,0.76
91,0.56
92,0.72
93,0.76
94,0.76
95,0.72
96,0.84
97,0.68
98,0.76
99,0.56
100,0.76
