,0
0,0.48
1,0.72
2,0.48
3,0.64
4,0.64
5,0.8
6,0.6
7,0.8
8,0.72
9,0.84
10,0.64
11,0.68
12,0.8
13,0.8
14,0.68
15,0.72
16,0.76
17,0.6
18,0.72
19,0.64
20,0.76
21,0.8
22,0.76
23,0.6
24,0.72
25,0.72
26,0.92
27,0.72
28,0.68
29,0.64
30,0.64
31,0.52
32,0.72
33,0.72
34,0.64
35,0.68
36,0.68
37,0.8
38,0.64
39,0.68
40,0.64
41,0.64
42,0.76
43,0.72
44,0.64
45,0.68
46,0.72
47,0.4
48,0.72
49,0.8
50,0.8
51,0.72
52,0.76
53,0.6
54,0.68
55,0.6
56,0.52
57,0.48
58,0.84
59,0.68
60,0.64
61,0.64
62,0.68
63,0.72
64,0.68
65,0.68
66,0.6
67,0.56
68,0.68
69,0.64
70,0.72
71,0.48
72,0.76
73,0.68
74,0.72
75,0.84
76,0.68
77,0.68
78,0.6
79,0.8
80,0.6
81,0.56
82,0.64
83,0.56
84,0.72
85,0.76
86,0.68
87,0.52
88,0.76
89,0.64
90,0.56
91,0.68
92,0.52
93,0.8
94,0.48
95,0.76
96,0.56
97,0.76
98,0.76
99,0.56
100,0.6
