,0
0,0.52
1,0.76
2,0.64
3,0.8
4,0.48
5,0.72
6,0.76
7,0.76
8,0.72
9,0.6
10,0.68
11,0.64
12,0.68
13,0.68
14,0.44
15,0.8
16,0.68
17,0.8
18,0.72
19,0.6
20,0.8
21,0.76
22,0.8
23,0.6
24,0.56
25,0.64
26,0.72
27,0.76
28,0.6
29,0.72
30,0.76
31,0.72
32,0.68
33,0.64
34,0.76
35,0.8
36,0.68
37,0.72
38,0.52
39,0.56
40,0.8
41,0.64
42,0.72
43,0.56
44,0.8
45,0.68
46,0.6
47,0.68
48,0.68
49,0.8
50,0.52
51,0.56
52,0.72
53,0.72
54,0.68
55,0.8
56,0.92
57,0.8
58,0.6
59,0.68
60,0.56
61,0.8
62,0.88
63,0.68
64,0.64
65,0.8
66,0.76
67,0.56
68,0.88
69,0.72
70,0.72
71,0.68
72,0.52
73,0.68
74,0.84
75,0.76
76,0.72
77,0.52
78,0.64
79,0.52
80,0.64
81,0.6
82,0.56
83,0.68
84,0.68
85,0.68
86,0.68
87,0.72
88,0.76
89,0.52
90,0.68
91,0.72
92,0.64
93,0.64
94,0.68
95,0.68
96,0.8
97,0.56
98,0.68
99,0.56
100,0.6
