,0
0,0.64
1,0.64
2,0.6
3,0.64
4,0.64
5,0.56
6,0.8
7,0.6
8,0.56
9,0.72
10,0.68
11,0.68
12,0.68
13,0.68
14,0.64
15,0.56
16,0.8
17,0.72
18,0.56
19,0.6
20,0.88
21,0.6
22,0.72
23,0.76
24,0.88
25,0.6
26,0.84
27,0.64
28,0.84
29,0.76
30,0.68
31,0.8
32,0.8
33,0.64
34,0.72
35,0.6
36,0.68
37,0.8
38,0.68
39,0.68
40,0.72
41,0.68
42,0.72
43,0.64
44,0.72
45,0.68
46,0.72
47,0.6
48,0.6
49,0.6
50,0.64
51,0.76
52,0.64
53,0.68
54,0.64
55,0.72
56,0.68
57,0.56
58,0.64
59,0.72
60,0.88
61,0.6
62,0.68
63,0.64
64,0.8
65,0.68
66,0.72
67,0.48
68,0.64
69,0.56
70,0.72
71,0.72
72,0.64
73,0.72
74,0.8
75,0.64
76,0.68
77,0.64
78,0.64
79,0.72
80,0.8
81,0.56
82,0.6
83,0.64
84,0.8
85,0.64
86,0.56
87,0.76
88,0.76
89,0.76
90,0.72
91,0.56
92,0.64
93,0.64
94,0.8
95,0.68
96,0.76
97,0.72
98,0.76
99,0.6
100,0.64
