,0
0,0.44
1,0.64
2,0.64
3,0.72
4,0.72
5,0.52
6,0.64
7,0.68
8,0.68
9,0.72
10,0.52
11,0.6
12,0.72
13,0.64
14,0.64
15,0.6
16,0.8
17,0.6
18,0.6
19,0.68
20,0.52
21,0.64
22,0.76
23,0.64
24,0.72
25,0.8
26,0.76
27,0.68
28,0.68
29,0.76
30,0.72
31,0.76
32,0.68
33,0.64
34,0.68
35,0.72
36,0.68
37,0.6
38,0.72
39,0.44
40,0.72
41,0.8
42,0.8
43,0.8
44,0.8
45,0.6
46,0.68
47,0.8
48,0.68
49,0.56
50,0.72
51,0.76
52,0.88
53,0.68
54,0.68
55,0.68
56,0.68
57,0.6
58,0.84
59,0.6
60,0.68
61,0.76
62,0.84
63,0.88
64,0.72
65,0.76
66,0.72
67,0.68
68,0.64
69,0.56
70,0.56
71,0.72
72,0.68
73,0.64
74,0.6
75,0.8
76,0.76
77,0.76
78,0.72
79,0.72
80,0.64
81,0.64
82,0.8
83,0.68
84,0.64
85,0.48
86,0.56
87,0.72
88,0.72
89,0.64
90,0.68
91,0.68
92,0.72
93,0.68
94,0.84
95,0.68
96,0.72
97,0.76
98,0.64
99,0.72
100,0.76
