,0
0,0.52
1,0.56
2,0.64
3,0.8
4,0.64
5,0.44
6,0.64
7,0.64
8,0.72
9,0.72
10,0.52
11,0.56
12,0.56
13,0.6
14,0.64
15,0.6
16,0.84
17,0.72
18,0.56
19,0.72
20,0.48
21,0.76
22,0.56
23,0.52
24,0.68
25,0.76
26,0.72
27,0.8
28,0.64
29,0.8
30,0.56
31,0.8
32,0.76
33,0.56
34,0.76
35,0.76
36,0.6
37,0.64
38,0.72
39,0.6
40,0.68
41,0.8
42,0.64
43,0.76
44,0.8
45,0.6
46,0.68
47,0.76
48,0.6
49,0.68
50,0.64
51,0.8
52,0.72
53,0.6
54,0.6
55,0.72
56,0.84
57,0.6
58,0.6
59,0.48
60,0.72
61,0.68
62,0.64
63,0.88
64,0.8
65,0.8
66,0.56
67,0.76
68,0.68
69,0.6
70,0.64
71,0.6
72,0.76
73,0.64
74,0.76
75,0.6
76,0.6
77,0.56
78,0.8
79,0.68
80,0.52
81,0.72
82,0.76
83,0.76
84,0.8
85,0.6
86,0.64
87,0.8
88,0.68
89,0.52
90,0.64
91,0.76
92,0.68
93,0.68
94,0.64
95,0.8
96,0.68
97,0.68
98,0.72
99,0.76
100,0.68
