,0
0,0.64
1,0.68
2,0.72
3,0.76
4,0.88
5,0.6
6,0.6
7,0.8
8,0.68
9,0.52
10,0.52
11,0.88
12,0.52
13,0.68
14,0.88
15,0.8
16,0.76
17,0.88
18,0.64
19,0.56
20,0.64
21,0.56
22,0.72
23,0.64
24,0.76
25,0.6
26,0.76
27,0.72
28,0.76
29,0.72
30,0.68
31,0.68
32,0.8
33,0.68
34,0.8
35,0.64
36,0.68
37,0.52
38,0.64
39,0.52
40,0.84
41,0.6
42,0.68
43,0.8
44,0.76
45,0.68
46,0.56
47,0.52
48,0.76
49,0.64
50,0.68
51,0.68
52,0.68
53,0.64
54,0.8
55,0.56
56,0.76
57,0.76
58,0.64
59,0.8
60,0.68
61,0.72
62,0.68
63,0.8
64,0.56
65,0.68
66,0.68
67,0.64
68,0.56
69,0.52
70,0.52
71,0.68
72,0.76
73,0.72
74,0.44
75,0.6
76,0.64
77,0.72
78,0.68
79,0.64
80,0.72
81,0.48
82,0.52
83,0.76
84,0.64
85,0.64
86,0.52
87,0.68
88,0.48
89,0.72
90,0.68
91,0.68
92,0.6
93,0.52
94,0.52
95,0.64
96,0.72
97,0.6
98,0.68
99,0.68
100,0.72
