,0
0,0.52
1,0.72
2,0.64
3,0.72
4,0.6
5,0.64
6,0.8
7,0.6
8,0.72
9,0.64
10,0.6
11,0.68
12,0.56
13,0.64
14,0.72
15,0.72
16,0.68
17,0.8
18,0.8
19,0.8
20,0.6
21,0.76
22,0.6
23,0.76
24,0.76
25,0.72
26,0.64
27,0.8
28,0.76
29,0.76
30,0.8
31,0.72
32,0.76
33,0.6
34,0.48
35,0.76
36,0.72
37,0.6
38,0.8
39,0.68
40,0.72
41,0.64
42,0.8
43,0.68
44,0.72
45,0.76
46,0.72
47,0.56
48,0.88
49,0.6
50,0.6
51,0.72
52,0.6
53,0.72
54,0.56
55,0.44
56,0.68
57,0.72
58,0.72
59,0.88
60,0.6
61,0.64
62,0.68
63,0.68
64,0.68
65,0.68
66,0.64
67,0.52
68,0.68
69,0.64
70,0.64
71,0.44
72,0.8
73,0.64
74,0.72
75,0.72
76,0.68
77,0.72
78,0.72
79,0.64
80,0.68
81,0.6
82,0.6
83,0.56
84,0.76
85,0.72
86,0.72
87,0.52
88,0.76
89,0.6
90,0.76
91,0.6
92,0.64
93,0.72
94,0.6
95,0.76
96,0.52
97,0.72
98,0.84
99,0.44
100,0.68
