,0
0,0.52
1,0.64
2,0.52
3,0.76
4,0.56
5,0.64
6,0.76
7,0.8
8,0.68
9,0.84
10,0.76
11,0.68
12,0.92
13,0.8
14,0.68
15,0.76
16,0.84
17,0.64
18,0.76
19,0.72
20,0.76
21,0.76
22,0.68
23,0.56
24,0.72
25,0.68
26,0.8
27,0.76
28,0.68
29,0.72
30,0.6
31,0.72
32,0.72
33,0.68
34,0.68
35,0.72
36,0.68
37,0.8
38,0.56
39,0.56
40,0.64
41,0.6
42,0.72
43,0.72
44,0.76
45,0.6
46,0.6
47,0.6
48,0.52
49,0.6
50,0.72
51,0.76
52,0.76
53,0.84
54,0.6
55,0.64
56,0.64
57,0.52
58,0.6
59,0.68
60,0.76
61,0.68
62,0.76
63,0.76
64,0.72
65,0.72
66,0.72
67,0.6
68,0.6
69,0.6
70,0.44
71,0.76
72,0.52
73,0.72
74,0.52
75,0.76
76,0.72
77,0.76
78,0.72
79,0.76
80,0.64
81,0.68
82,0.76
83,0.56
84,0.56
85,0.44
86,0.48
87,0.72
88,0.72
89,0.52
90,0.72
91,0.64
92,0.72
93,0.68
94,0.8
95,0.64
96,0.76
97,0.76
98,0.6
99,0.72
100,0.72
