,0
0,0.4
1,0.72
2,0.68
3,0.72
4,0.68
5,0.68
6,0.72
7,0.76
8,0.56
9,0.76
10,0.64
11,0.68
12,0.68
13,0.56
14,0.68
15,0.76
16,0.76
17,0.84
18,0.72
19,0.64
20,0.68
21,0.72
22,0.64
23,0.68
24,0.56
25,0.76
26,0.8
27,0.6
28,0.68
29,0.72
30,0.72
31,0.72
32,0.88
33,0.84
34,0.72
35,0.8
36,0.84
37,0.76
38,0.8
39,0.68
40,0.72
41,0.44
42,0.56
43,0.64
44,0.52
45,0.6
46,0.56
47,0.48
48,0.6
49,0.72
50,0.68
51,0.64
52,0.68
53,0.68
54,0.64
55,0.6
56,0.64
57,0.72
58,0.64
59,0.64
60,0.76
61,0.76
62,0.64
63,0.68
64,0.6
65,0.64
66,0.68
67,0.68
68,0.6
69,0.4
70,0.52
71,0.72
72,0.72
73,0.72
74,0.52
75,0.68
76,0.64
77,0.76
78,0.6
79,0.64
80,0.68
81,0.48
82,0.56
83,0.76
84,0.68
85,0.6
86,0.52
87,0.64
88,0.52
89,0.68
90,0.68
91,0.72
92,0.6
93,0.6
94,0.52
95,0.64
96,0.72
97,0.6
98,0.64
99,0.68
100,0.72
