,0
0,0.44
1,0.72
2,0.48
3,0.52
4,0.64
5,0.56
6,0.72
7,0.48
8,0.6
9,0.8
10,0.76
11,0.84
12,0.6
13,0.84
14,0.68
15,0.6
16,0.72
17,0.76
18,0.72
19,0.72
20,0.72
21,0.72
22,0.72
23,0.8
24,0.72
25,0.68
26,0.6
27,0.64
28,0.72
29,0.64
30,0.64
31,0.68
32,0.6
33,0.64
34,0.76
35,0.68
36,0.68
37,0.68
38,0.64
39,0.68
40,0.8
41,0.6
42,0.8
43,0.72
44,0.84
45,0.8
46,0.52
47,0.72
48,0.72
49,0.64
50,0.64
51,0.68
52,0.72
53,0.56
54,0.56
55,0.6
56,0.76
57,0.72
58,0.48
59,0.68
60,0.76
61,0.6
62,0.6
63,0.68
64,0.64
65,0.64
66,0.6
67,0.52
68,0.6
69,0.6
70,0.52
71,0.64
72,0.6
73,0.68
74,0.6
75,0.64
76,0.68
77,0.8
78,0.76
79,0.56
80,0.64
81,0.72
82,0.56
83,0.6
84,0.64
85,0.72
86,0.6
87,0.6
88,0.68
89,0.76
90,0.68
91,0.64
92,0.68
93,0.68
94,0.64
95,0.68
96,0.68
97,0.48
98,0.56
99,0.68
100,0.72
