,0
0,0.48
1,0.6
2,0.68
3,0.8
4,0.6
5,0.48
6,0.64
7,0.68
8,0.72
9,0.72
10,0.56
11,0.6
12,0.68
13,0.52
14,0.72
15,0.6
16,0.84
17,0.68
18,0.56
19,0.76
20,0.56
21,0.76
22,0.72
23,0.64
24,0.64
25,0.84
26,0.76
27,0.56
28,0.8
29,0.64
30,0.72
31,0.84
32,0.52
33,0.64
34,0.72
35,0.8
36,0.72
37,0.6
38,0.6
39,0.76
40,0.68
41,0.8
42,0.76
43,0.8
44,0.72
45,0.56
46,0.72
47,0.6
48,0.76
49,0.68
50,0.72
51,0.68
52,0.72
53,0.68
54,0.84
55,0.52
56,0.72
57,0.6
58,0.76
59,0.68
60,0.6
61,0.72
62,0.76
63,0.72
64,0.8
65,0.72
66,0.72
67,0.68
68,0.56
69,0.6
70,0.68
71,0.48
72,0.72
73,0.6
74,0.64
75,0.52
76,0.64
77,0.76
78,0.84
79,0.76
80,0.68
81,0.68
82,0.64
83,0.76
84,0.56
85,0.68
86,0.44
87,0.56
88,0.68
89,0.72
90,0.6
91,0.76
92,0.68
93,0.76
94,0.68
95,0.8
96,0.64
97,0.76
98,0.72
99,0.56
100,0.72
