,0
0,0.52
1,0.6
2,0.64
3,0.76
4,0.72
5,0.56
6,0.68
7,0.68
8,0.72
9,0.76
10,0.6
11,0.56
12,0.72
13,0.76
14,0.6
15,0.6
16,0.84
17,0.6
18,0.52
19,0.72
20,0.6
21,0.64
22,0.76
23,0.6
24,0.64
25,0.84
26,0.72
27,0.72
28,0.6
29,0.76
30,0.76
31,0.76
32,0.72
33,0.56
34,0.72
35,0.64
36,0.88
37,0.64
38,0.64
39,0.6
40,0.56
41,0.76
42,0.84
43,0.76
44,0.76
45,0.76
46,0.52
47,0.64
48,0.68
49,0.72
50,0.72
51,0.84
52,0.64
53,0.72
54,0.84
55,0.64
56,0.48
57,0.68
58,0.8
59,0.8
60,0.72
61,0.6
62,0.72
63,0.72
64,0.72
65,0.84
66,0.72
67,0.6
68,0.72
69,0.8
70,0.84
71,0.56
72,0.6
73,0.64
74,0.84
75,0.76
76,0.84
77,0.88
78,0.72
79,0.76
80,0.68
81,0.56
82,0.6
83,0.72
84,0.8
85,0.84
86,0.76
87,0.68
88,0.84
89,0.6
90,0.68
91,0.88
92,0.6
93,0.72
94,0.68
95,0.92
96,0.76
97,0.56
98,0.76
99,0.56
100,0.68
