,0
0,0.56
1,0.8
2,0.76
3,0.68
4,0.68
5,0.6
6,0.72
7,0.56
8,0.68
9,0.6
10,0.88
11,0.52
12,0.64
13,0.8
14,0.64
15,0.68
16,0.64
17,0.68
18,0.8
19,0.68
20,0.76
21,0.84
22,0.64
23,0.68
24,0.56
25,0.72
26,0.6
27,0.8
28,0.88
29,0.72
30,0.68
31,0.72
32,0.56
33,0.4
34,0.56
35,0.84
36,0.8
37,0.88
38,0.68
39,0.72
40,0.64
41,0.76
42,0.72
43,0.76
44,0.76
45,0.76
46,0.72
47,0.8
48,0.72
49,0.76
50,0.76
51,0.64
52,0.72
53,0.84
54,0.76
55,0.6
56,0.64
57,0.68
58,0.64
59,0.76
60,0.64
61,0.68
62,0.76
63,0.72
64,0.68
65,0.6
66,0.56
67,0.56
68,0.76
69,0.68
70,0.6
71,0.68
72,0.64
73,0.56
74,0.72
75,0.8
76,0.76
77,0.68
78,0.72
79,0.68
80,0.72
81,0.48
82,0.56
83,0.6
84,0.64
85,0.72
86,0.64
87,0.6
88,0.76
89,0.72
90,0.68
91,0.68
92,0.64
93,0.6
94,0.6
95,0.76
96,0.64
97,0.72
98,0.76
99,0.52
100,0.64
